id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,categoria_auditada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
11499902,21074812210000611000000000U7,LAVANDERIA ATENDERTE ES UN PLACER,812210,19.15194958,-98.40893172,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000611000000000u7 lavanderia atenderte es un placer 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",46.27071678612237,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074812210000611000000000u7 lavanderia atenderte es un placer 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia atenderte es un placer 21074812210000611000000000u7 lavanderia atenderte es un placer 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA ATENDERTE ES UN PLACER Huejotzingo Puebla Google Maps,LAVANDERIA ATENDERTE ES UN PLACER Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
11580049,21074812210000901000000000U2,LAVANDERIA PLANCHADO Y TINTORERIA BUDY 24,812210,19.16172427,-98.40434779,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000901000000000u2 lavanderia planchado y tintoreria budy 24 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia; tintoreria,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",17.606644656624738,True,True,True,True,0-100 m,Huejotzingo,Huejotzingo,21074812210000901000000000u2 lavanderia planchado y tintoreria budy 24 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia planchado y tintoreria budy 24 21074812210000901000000000u2 lavanderia planchado y tintoreria budy 24 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 lavanderia tintoreria,lavanderia_industrial,,,alta,alta,SCIAN 812210 | lavanderia_industrial: lavanderia | tenido_tintoreria: tintoreria,lavanderia; tintoreria,scian_812210; texto_lavanderia_industrial; texto_tenido_tintoreria,True,False,True,True,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,LAVANDERIA PLANCHADO Y TINTORERIA BUDY 24 Huejotzingo Puebla Google Maps,LAVANDERIA PLANCHADO Y TINTORERIA BUDY 24 Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
11684425,21074812210000701000000000U6,LAVANDERIA,812210,19.16136267,-98.40656672,data\raw\agebs\huejotzingo\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\huejotzingo,denue,21074812210000701000000000u6 lavanderia 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",541.6830187665789,False,False,False,True,500-1000 m,Huejotzingo,Huejotzingo,21074812210000701000000000u6 lavanderia 812210 data\raw\agebs\huejotzingo\inegi_denue_.shp inegi_denue_.shp agebs\huejotzingo denue,812210,lavanderia 21074812210000701000000000u6 lavanderia 812210 data raw agebs huejotzingo inegi denue shp inegi denue shp agebs huejotzingo denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA Huejotzingo Puebla Google Maps,LAVANDERIA Huejotzingo Puebla lavanderia industrial textil prendas,,,,,,,
3263505,21132812210000241000000000U9,LAVANDERIA MILY,812210,19.28398394,-98.43351687,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000241000000000u9 lavanderia mily 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",313.75907021354396,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000241000000000u9 lavanderia mily 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia mily 21132812210000241000000000u9 lavanderia mily 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA MILY San Martin Texmelucan Puebla Google Maps,LAVANDERIA MILY San Martin Texmelucan Puebla lavanderia industrial textil prendas,,,,,,,
3273813,21132315229000691010000000U7,LAVANDERIA SIN NOMBRE,313310,19.26574751,-98.409746,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229000691010000000u7 lavanderia sin nombre 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",644.988036568674,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229000691010000000u7 lavanderia sin nombre 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,lavanderia sin nombre 21132315229000691010000000u7 lavanderia sin nombre 313310 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 313310 lavanderia,lavanderia_industrial,fabricacion_textil,,alta,media,SCIAN 313310 | lavanderia_industrial: lavanderia,lavanderia,scian_prefijo_313; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,LAVANDERIA SIN NOMBRE San Martin Texmelucan Puebla lavanderia industrial textil prendas,,,,,,,
3321634,21122811211000031100000000U2,REPARACION DE LAVADORAS,811410,19.28145213,-98.43820083,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21122811211000031100000000u2 reparacion de lavadoras 811410 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811410,lavado,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",324.7550637952662,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21122811211000031100000000u2 reparacion de lavadoras 811410 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811410,reparacion de lavadoras 21122811211000031100000000u2 reparacion de lavadoras 811410 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811410 lavado,lavado_deslavado,,,alta,alta,lavado_deslavado: lavado,lavado,texto_lavado_deslavado,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,REPARACION DE LAVADORAS San Martin Texmelucan Puebla Google Maps,REPARACION DE LAVADORAS San Martin Texmelucan Puebla lavado deslavado mezclilla jeans,,,,,,,
3325286,21132812210000521000000000U4,LAVANDERIA LULU,812210,19.28159693,-98.43067763,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000521000000000u4 lavanderia lulu 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",408.969466203585,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000521000000000u4 lavanderia lulu 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia lulu 21132812210000521000000000u4 lavanderia lulu 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA LULU San Martin Texmelucan Puebla Google Maps,LAVANDERIA LULU San Martin Texmelucan Puebla lavanderia industrial textil prendas,,,,,,,
7583002,21132812210000711000000000U1,LAVANDERIA CONY,812210,19.28728036,-98.44569939,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000711000000000u1 lavanderia cony 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",376.15167917432734,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000711000000000u1 lavanderia cony 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia cony 21132812210000711000000000u1 lavanderia cony 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA CONY San Martin Texmelucan Puebla Google Maps,LAVANDERIA CONY San Martin Texmelucan Puebla lavanderia industrial textil prendas,,,,,,,
7726723,29019812210000232001000000U9,MELASA LAVADO Y PROCESO SECO,812210,19.28024471,-98.39721619,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000232001000000u9 melasa lavado y proceso seco 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavado,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",67.64718883838799,True,True,True,True,0-100 m,San Martin Texmelucan,San Martin Texmelucan,29019812210000232001000000u9 melasa lavado y proceso seco 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,melasa lavado y proceso seco 29019812210000232001000000u9 melasa lavado y proceso seco 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavado,lavado_deslavado,lavanderia_industrial,,alta,alta,SCIAN 812210 | lavado_deslavado: lavado,lavado,scian_812210; texto_lavado_deslavado,True,False,True,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,MELASA LAVADO Y PROCESO SECO San Martin Texmelucan Puebla Google Maps,MELASA LAVADO Y PROCESO SECO San Martin Texmelucan Puebla lavado deslavado mezclilla jeans,,,,,,,
8125958,29019812210000321010000000U0,LAVANDERIA FLORES,313310,19.28129394,-98.39733985,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019812210000321010000000u0 lavanderia flores 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",587.3262381087603,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,29019812210000321010000000u0 lavanderia flores 313310 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,313310,lavanderia flores 29019812210000321010000000u0 lavanderia flores 313310 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 313310 lavanderia,lavanderia_industrial,fabricacion_textil,,alta,media,SCIAN 313310 | lavanderia_industrial: lavanderia,lavanderia,scian_prefijo_313; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIA FLORES San Martin Texmelucan Puebla Google Maps,LAVANDERIA FLORES San Martin Texmelucan Puebla lavanderia industrial textil prendas,,,,,,,
8125959,29019315229000811000000000U2,MAQUILA DE PANTALON DE MEZCLILLA,315229,19.28132603,-98.39744602,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229000811000000000u2 maquila de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; mezclilla; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",479.7937189953456,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,29019315229000811000000000u2 maquila de pantalon de mezclilla 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila de pantalon de mezclilla 29019315229000811000000000u2 maquila de pantalon de mezclilla 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila mezclilla pantalon,fabricacion_mezclilla,confeccion_maquila,maquila_productiva,media,media,SCIAN 315229 | mezclilla_jeans: mezclilla | maquila: maquila | confeccion: pantalon,maquila; mezclilla,scian_prefijo_315; texto_confeccion; texto_maquila; texto_mezclilla_jeans,False,True,False,False,False,False,True,False,False,True,mezclilla/jeans sin evidencia directa de proceso humedo,alta,media,contexto productivo textil,validar_documentalmente,dentro_alcance_proyecto,,True,senal de mezclilla/jeans,False,True,contexto productivo textil,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,MAQUILA DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla Google Maps,MAQUILA DE PANTALON DE MEZCLILLA San Martin Texmelucan Puebla mezclilla jeans maquila textil,,,,,,,
